Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
242,3098706,3104877,3105682,0.810000,0.000570,4742,-14.991929,5944.250000,27539.000000,2.356172,225.281762
243,3105682,3111621,3112179,0.550000,0.000571,4508,-15.053365,5951.000000,27606.500000,7.023197,404.690640
244,3112179,3118980,3119494,0.510000,0.000572,5116,-15.127680,5958.360000,27679.900000,7.354116,285.626289
245,3119494,3125645,3126391,0.750000,0.000567,4591,-15.030311,5965.020000,27746.900000,6.871937,222.076519
246,3126391,3132220,3132889,0.660000,0.000551,4796,-14.625743,5971.600000,27812.700000,2.040933,392.768758
247,3132889,3139446,3140209,0.760000,0.000565,5054,-15.057241,5978.820000,27884.300000,5.217897,503.125808
248,3140209,3146220,3147686,1.460000,0.000575,5226,-15.362398,5985.600000,27953.200000,3.701988,241.928344
249,3147686,3153516,3154133,0.620000,0.000569,3976,-15.251103,5992.890000,28025.600000,0.523053,493.582263
250,3154133,3160929,3161816,0.890000,0.000582,4931,-15.646912,6000.300000,28098.300000,0.838136,149.733173
251,3161816,3166843,3167561,0.720000,0.000546,3898,-14.675374,6006.220000,28157.800000,0.002371,483.847215
252,3167561,3174166,3174953,0.790000,0.000594,4867,-16.055107,6013.540000,28230.400000,5.248880,251.505898
253,3174953,3180646,3181513,0.870000,0.000561,4717,-15.167618,6020.020000,28295.600000,4.399743,348.163417
254,3181513,3187636,3188440,0.810000,0.000576,4397,-15.620638,6027.010000,28363.900000,3.491771,426.873375
255,3188440,3194636,3195166,0.530000,0.000575,4368,-15.634907,6034.010000,28434.900000,13.878799,327.110137
256,3195166,3201549,3202255,0.710000,0.000560,4818,-15.265831,6040.920000,28502.900000,7.508226,265.277547
257,3202255,3208282,3208820,0.540000,0.000554,4765,-15.107311,6047.660000,28570.100000,0.486543,265.608738
258,3208820,3214752,3215408,0.650000,0.000556,4684,-15.209445,6054.130000,28635.100000,3.164214,212.923547
259,3215408,3221369,3221981,0.620000,0.000572,4601,-15.716116,6060.740000,28700.900000,5.900954,349.104992
260,3221981,3227941,3228752,0.810000,0.000570,5297,-15.691748,6067.320000,28767.300000,2.258407,233.979377
261,3228752,3234700,3235385,0.680000,0.000547,4740,-15.063758,6074.080000,28833.700000,1.185271,382.440515
262,3235385,3241721,3242563,0.840000,0.000589,4788,-16.324442,6081.100000,28904.000000,0.154159,228.100866
263,3242563,3248496,3249084,0.590000,0.000542,5054,-14.990350,6087.870000,28972.400000,7.252918,458.535871
264,3249084,3255717,3256686,0.970000,0.000587,4898,-16.351745,6095.090000,29043.100000,3.844226,366.335664
265,3256686,3262960,3263686,0.720000,0.000569,4683,-15.871194,6102.340000,29115.400000,7.100854,330.134738
266,3263686,3269573,3270209,0.630000,0.000559,4945,-15.610836,6108.950000,29182.900000,7.601748,351.434716
267,3270209,3276437,3277035,0.600000,0.000560,4702,-15.661454,6115.810000,29250.300000,14.088960,448.330781
268,3277035,3283407,3284029,0.620000,0.000594,4378,-16.705662,6122.780000,29320.100000,2.493239,420.062507
269,3284029,3290356,3291274,0.920000,0.000586,4712,-16.514110,6129.730000,29389.400000,3.144069,286.469276
270,3291274,3297378,3298342,0.970000,0.000569,4589,-16.046591,6136.750000,29459.000000,4.833127,251.731262
271,3298342,3304378,3305322,0.950000,0.000577,4693,-16.325814,6143.750000,29529.400000,13.726824,570.443352
272,3305322,3312145,3313154,1.010000,0.000590,4794,-16.756399,6151.520000,29606.100000,3.953100,186.568025
273,3313154,3318727,3319732,1.010000,0.000563,3898,-16.001222,6158.100000,29671.600000,4.236446,481.366834
274,3319732,3326293,3327485,1.190000,0.000600,925,-17.141824,6165.670000,29747.300000,5.256015,120.900175
275,3327485,3333185,3334003,0.820000,0.000561,4105,-16.024334,6172.560000,29815.700000,4.350588,571.689401
276,3334003,3341023,3341829,0.800000,0.000589,5040,-16.906521,6180.400000,29893.300000,4.411531,309.670378
277,3341829,3347952,3348645,0.690000,0.000553,4799,-15.852486,6187.330000,29962.100000,3.542412,390.313274
278,3348645,3355267,3356177,0.910000,0.000589,4525,-16.984725,6194.640000,30035.100000,3.560074,105.458361
279,3356177,3361765,3362526,0.760000,0.000512,4427,-14.710911,6201.140000,30100.000000,4.300088,375.747424
280,3362526,3369230,3370319,1.080000,0.000554,5180,-16.007158,6208.610000,30174.300000,3.539639,95.258434
281,3370319,3375462,3376192,0.730000,0.000511,4267,-14.753532,6214.840000,30236.600000,5.082821,451.268266
282,3376192,3383290,3384142,0.850000,0.000572,5355,-16.639682,6222.670000,30314.600000,3.602004,183.261673
283,3384142,3390070,3390655,0.580000,0.000535,4708,-15.562345,6229.450000,30382.300000,5.154286,664.857456
284,3390655,3397862,3398522,0.660000,0.000588,5342,-17.206523,6237.240000,30459.900000,4.752938,205.964497
285,3398522,3404294,3404904,0.610000,0.000526,4866,-15.336247,6243.670000,30524.000000,5.098413,391.316292
