Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
158,4631226,4639066,4639475,0.410000,0.000448,7414,-9.921638,8677.800000,23664.300000,0.000000,0.000000
159,4639475,4647113,4647444,0.330000,0.000447,7269,-9.934529,8685.850000,23760.500000,0.000000,0.000000
160,4829401,5035675,5036055,0.380000,0.000351,199293,-7.710286,9074.410000,24160.300000,0.000000,0.000000
161,5036055,5044235,5044668,0.430000,0.000434,7983,-9.808600,9082.970000,24265.000000,0.000000,0.000000
162,5044668,5053024,5053330,0.300000,0.000433,7926,-9.841956,9091.760000,24371.200000,0.000000,0.000000
163,5053330,5061676,5061994,0.320000,0.000439,7853,-10.042653,9100.410000,24475.600000,0.000000,0.000000
164,5061994,5070019,5070343,0.330000,0.000440,7741,-10.103304,9108.750000,24571.900000,0.000000,0.000000
165,5070343,5078735,5079071,0.330000,0.000444,8046,-10.250242,9117.470000,24674.300000,0.000000,0.000000
166,5079071,5087468,5087751,0.280000,0.000446,8121,-10.339270,9126.200000,24786.300000,0.000000,0.000000
167,5087751,5096069,5096386,0.320000,0.000450,8034,-10.502575,9134.800000,24888.200000,0.000000,0.000000
168,5096386,5104773,5105050,0.270000,0.000452,8109,-10.582318,9143.510000,24986.100000,0.000000,0.000000
169,5105050,5113627,5113957,0.330000,0.000456,8374,-10.742348,9152.360000,25099.000000,0.000000,0.000000
170,5113957,5122434,5122742,0.310000,0.000456,8298,-10.790175,9161.170000,25203.000000,0.000000,0.000000
171,5122742,5131188,5131473,0.290000,0.000457,8268,-10.859505,9169.920000,25303.900000,0.000000,0.000000
172,5131473,5139569,5139829,0.260000,0.000455,7918,-10.864706,9178.300000,25406.000000,0.000000,0.000000
173,5139829,5147923,5148233,0.310000,0.000457,7898,-10.974223,9186.660000,25510.600000,0.000000,0.000000
174,5148233,5156487,5156776,0.290000,0.000461,8001,-11.109019,9195.220000,25608.600000,0.000000,0.000000
175,5156776,5158624,5158677,0.050000,0.000529,1848,-12.898064,9197.360000,25697.600000,0.000000,0.000000
176,5158677,5159287,5159366,0.080000,0.000494,607,-12.040725,9198.020000,25773.400000,0.000000,0.000000
177,5159366,5159965,5160035,0.070000,0.000480,593,-11.736575,9198.700000,25851.300000,0.000000,0.000000
178,5160035,5160647,5160715,0.070000,0.000480,606,-11.778292,9199.380000,25933.600000,0.000000,0.000000
179,5160715,5161325,5161391,0.060000,0.000481,599,-11.829980,9200.060000,26014.200000,0.000000,0.000000
180,5161391,5162024,5162084,0.060000,0.000483,613,-11.932267,9200.760000,26103.300000,0.000000,0.000000
181,5162084,5162682,5162756,0.070000,0.000482,598,-11.948611,9201.420000,26183.400000,0.000000,0.000000
182,5162756,5163388,5163448,0.060000,0.000484,621,-12.028196,9202.120000,26261.600000,0.000000,0.000000
183,5163448,5164111,5164173,0.070000,0.000485,642,-12.103372,9202.840000,26348.300000,0.000000,0.000000
184,5164173,5164781,5164842,0.070000,0.000481,588,-12.027837,9203.510000,26434.900000,0.000000,0.000000
185,5164842,5165450,5165523,0.080000,0.000482,603,-12.108828,9204.180000,26515.400000,0.000000,0.000000
186,5165523,5166159,5166219,0.060000,0.000481,623,-12.127715,9204.890000,26594.500000,0.000000,0.000000
187,5166219,5166867,5166922,0.060000,0.000487,623,-12.325382,9205.600000,26683.200000,0.000000,0.000000
188,5166922,5167574,5167644,0.070000,0.000491,641,-12.456571,9206.310000,26763.000000,0.000000,0.000000
189,5167644,5168325,5168381,0.050000,0.000493,657,-12.572185,9207.060000,26856.900000,0.000000,0.000000
190,5168381,5169051,5169115,0.070000,0.000494,651,-12.641525,9207.780000,26943.400000,0.000000,0.000000
191,5169115,5169774,5169836,0.060000,0.000492,648,-12.622628,9208.510000,27026.600000,0.000000,0.000000
192,5169836,5170490,5170542,0.060000,0.000493,631,-12.679460,9209.220000,27112.600000,0.000000,0.000000
193,5170542,5171213,5171273,0.060000,0.000497,656,-12.842612,9209.950000,27204.500000,0.000000,0.000000
194,5171273,5171947,5172012,0.070000,0.000497,661,-12.888679,9210.680000,27289.500000,0.000000,0.000000
195,5172012,5172675,5172743,0.070000,0.000498,648,-12.959268,9211.410000,27380.900000,0.000000,0.000000
196,5172743,5173369,5173434,0.070000,0.000490,609,-12.785021,9212.100000,27464.400000,0.000000,0.000000
197,5173434,5174079,5174139,0.060000,0.000489,637,-12.806764,9212.810000,27544.700000,0.000000,0.000000
198,5174139,5174790,5174861,0.070000,0.000494,646,-12.977677,9213.520000,27634.700000,0.000000,0.000000
199,5174861,5175533,5175582,0.050000,0.000494,646,-13.014948,9214.270000,27717.000000,0.000000,0.000000
200,5175582,5176268,5176327,0.060000,0.000501,669,-13.259309,9215.000000,27811.500000,0.000000,0.000000
201,5176327,5177001,5177065,0.070000,0.000500,668,-13.267496,9215.730000,27892.200000,0.000000,0.000000
202,5177065,5177759,5177820,0.060000,0.000504,669,-13.428613,9216.490000,27988.100000,0.000000,0.000000
203,5177820,5178495,5178558,0.060000,0.000500,663,-13.369225,9217.230000,28078.000000,0.000000,0.000000
204,5178558,5179244,5179299,0.050000,0.000499,664,-13.374026,9217.980000,28167.900000,0.000000,0.000000
205,5179299,5179977,5180049,0.070000,0.000502,674,-13.503727,9218.710000,28248.900000,0.000000,0.000000
206,5180049,5180742,5180814,0.070000,0.000504,683,-13.601335,9219.480000,28346.400000,0.000000,0.000000
207,5180814,5181494,5181556,0.060000,0.000500,664,-13.550977,9220.230000,28430.500000,0.000000,0.000000
208,5181556,5182241,5182300,0.060000,0.000497,666,-13.505258,9220.970000,28521.100000,0.000000,0.000000
209,5182300,5182977,5183039,0.060000,0.000499,651,-13.608543,9221.710000,28607.800000,0.000000,0.000000
210,5183039,5183702,5183770,0.060000,0.000495,658,-13.539624,9222.440000,28701.800000,0.000000,0.000000
211,5183770,5184441,5184497,0.060000,0.000495,651,-13.563715,9223.170000,28788.200000,0.000000,0.000000
212,5184497,5189781,5190077,0.300000,0.000392,5283,-10.653660,9228.510000,28904.400000,0.000000,0.000000
213,5190077,5199220,5199468,0.250000,0.000459,8808,-12.620344,9237.950000,29021.200000,0.000000,0.000000
214,5199468,5208828,5209107,0.280000,0.000471,9072,-13.024170,9247.560000,29136.400000,0.000000,0.000000
215,5209107,5218728,5218978,0.250000,0.000470,9327,-13.066979,9257.460000,29253.100000,0.000000,0.000000
