Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
71,1719813,1726356,1727611,1.260000,0.000410,5593,-5.672799,4346.030000,15508.800000,1.910111,146.344593
72,1727611,1734036,1734811,0.780000,0.000427,5011,-5.960421,4353.710000,15584.700000,0.054383,264.084130
73,1734811,1741803,1742660,0.860000,0.000437,5424,-6.158261,4361.480000,15662.000000,6.796323,292.630895
74,1742660,1749828,1750508,0.680000,0.000435,5053,-6.159104,4369.500000,15741.800000,0.007493,343.072853
75,1750508,1757676,1758591,0.920000,0.000432,5493,-6.145023,4377.350000,15820.400000,5.514136,163.156734
76,1758591,1764890,1765638,0.740000,0.000398,4858,-5.644689,4384.570000,15892.600000,1.680705,290.911795
77,1765638,1772905,1773498,0.590000,0.000428,5658,-6.140466,4392.580000,15972.700000,0.003766,534.644452
78,1773498,1781341,1782046,0.700000,0.000458,5347,-6.658096,4401.020000,16056.500000,1.101550,536.333847
79,1782046,1789446,1790250,0.810000,0.000443,5731,-6.451141,4409.120000,16137.600000,7.119256,423.232541
80,1790250,1797585,1798221,0.640000,0.000436,5837,-6.377838,4417.260000,16219.000000,14.783787,475.764621
81,1798221,1805840,1806418,0.570000,0.000442,5314,-6.517830,4425.520000,16301.100000,0.006851,458.839566
82,1806418,1813912,1814524,0.610000,0.000426,5748,-6.292708,4433.590000,16381.800000,-0.000414,592.266461
83,1814524,1822376,1823112,0.740000,0.000449,5657,-6.701364,4442.050000,16466.300000,1.949764,358.803408
84,1823112,1830161,1830808,0.640000,0.000427,5731,-6.367290,4449.840000,16543.900000,0.319311,363.795533
85,1830808,1838068,1838688,0.620000,0.000431,5168,-6.479489,4457.740000,16622.700000,0.020255,442.846162
86,1838688,1845964,1846639,0.680000,0.000449,5416,-6.811320,4465.640000,16701.600000,0.008512,528.851463
87,1846639,1854208,1854971,0.770000,0.000457,5682,-6.971707,4473.880000,16783.900000,8.347055,488.042298
88,1854971,1862348,1863067,0.720000,0.000464,4942,-7.131203,4482.020000,16865.000000,7.715193,309.159743
89,1863067,1870072,1870608,0.530000,0.000429,5542,-6.583880,4489.750000,16942.500000,8.907094,384.254639
90,1870608,1877964,1878595,0.630000,0.000448,5431,-6.941099,4497.640000,17020.900000,1.309671,466.724939
91,1878595,1886055,1886603,0.550000,0.000437,5719,-6.784506,4505.730000,17101.900000,5.821521,580.536979
92,1886603,1894242,1894934,0.690000,0.000461,5529,-7.235773,4513.920000,17183.700000,5.494914,551.669697
93,1894934,1902357,1903039,0.690000,0.000472,5364,-7.452808,4522.030000,17264.600000,0.009410,665.837020
94,1903039,1910872,1911518,0.640000,0.000458,5488,-7.249049,4530.550000,17349.300000,4.690874,755.295457
95,1911518,1919809,1920379,0.570000,0.000456,6165,-7.252091,4539.490000,17438.400000,3.778316,673.099213
96,1920379,1928246,1928922,0.680000,0.000460,5714,-7.365042,4547.920000,17522.300000,1.162345,559.691614
97,1928922,1936484,1937159,0.680000,0.000437,5853,-7.004880,4556.160000,17604.800000,1.141193,649.101785
98,1937159,1944734,1945375,0.640000,0.000460,5313,-7.447451,4564.410000,17686.900000,0.008579,712.461815
99,1945375,1953370,1954046,0.670000,0.000454,5915,-7.384183,4573.050000,17773.100000,5.819532,710.415886
100,1954046,1961734,1962350,0.620000,0.000452,5611,-7.380899,4581.410000,17856.700000,0.119191,769.163215
101,1962350,1970325,1970970,0.650000,0.000478,5537,-7.886646,4590.000000,17942.600000,0.007976,781.302240
102,1970970,1978622,1979274,0.650000,0.000455,6292,-7.515822,4598.300000,18026.600000,19.040214,655.940479
103,1979274,1986888,1987549,0.670000,0.000459,5202,-7.615827,4606.560000,18107.800000,1.289434,596.989291
104,1987549,1995337,1996011,0.680000,0.000457,5593,-7.619446,4615.010000,18192.000000,-0.097251,712.448352
105,1996011,2003867,2004553,0.690000,0.000480,4950,-8.085123,4623.540000,18277.400000,0.007725,688.773844
106,2004553,2012345,2012971,0.630000,0.000480,5096,-8.126780,4632.020000,18361.900000,-1.024939,734.680518
107,2012971,2023191,2023331,0.140000,0.000462,5875,-7.823188,4642.870000,18471.000000,6.254529,716.608536
108,2023331,2029356,2030076,0.720000,0.002584,736,-47.084190,4649.030000,18531.600000,4.895289,947.741212
109,2030076,2037781,2038604,0.820000,0.000586,5188,-10.208849,4657.460000,18616.200000,1.572447,812.294780
110,2038604,2046353,2046961,0.610000,0.000587,4239,-10.278295,4666.030000,18701.600000,12.713902,865.190888
111,2046961,2055039,2055708,0.660000,0.000567,5610,-9.967159,4674.720000,18788.300000,0.025556,772.258130
112,2055708,2063333,2063863,0.530000,0.000614,3563,-10.884370,4683.010000,18871.600000,1.163944,791.928004
113,2063863,2071682,2072414,0.730000,0.000564,5161,-9.998513,4691.360000,18954.600000,1.927209,840.796929
114,2072414,2080453,2081135,0.680000,0.000563,5209,-10.029265,4700.130000,19041.600000,0.003848,665.749070
115,2081135,2088916,2089402,0.490000,0.000577,3985,-10.342188,4708.590000,19125.800000,6.851594,940.904604
116,2089402,2097622,2098380,0.760000,0.000581,4949,-10.466751,4717.300000,19210.300000,3.581799,815.351087
117,2098380,2106218,2106991,0.780000,0.000552,5605,-9.964436,4725.890000,19295.400000,0.006827,754.555658
118,2106991,2114748,2115429,0.690000,0.000560,5182,-10.159530,4734.420000,19380.100000,2.092090,957.972062
119,2115429,2123705,2124405,0.700000,0.000568,5361,-10.366919,4743.380000,19469.400000,3.910991,1017.094887
120,2124405,2132464,2133295,0.830000,0.000597,4501,-10.970512,4752.140000,19556.800000,4.871852,1067.812328
121,2133295,2141478,2142286,0.810000,0.000587,4842,-10.830183,4761.150000,19646.900000,3.891053,970.327184
122,2142286,2150315,2151007,0.690000,0.000584,4897,-10.819311,4769.990000,19734.400000,10.549445,1010.642679
123,2151007,2159224,2159966,0.740000,0.000587,4793,-10.932305,4778.900000,19823.200000,7.997854,796.920018
124,2159966,2167366,2168128,0.760000,0.000552,5065,-10.297154,4787.040000,19905.100000,0.389928,869.334903
