Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
46,1441993,1449321,1450405,1.080000,0.000430,4969,-5.133776,4069.000000,13557.800000,3.045383,313.241107
47,1450405,1457404,1458589,1.190000,0.000426,4631,-5.113445,4077.080000,13638.500000,4.089133,306.324111
48,1458589,1465602,1466722,1.120000,0.000422,4966,-5.100480,4085.280000,13719.800000,3.747954,219.071146
49,1466722,1473251,1474222,0.970000,0.000398,4833,-4.802569,4092.930000,13796.300000,4.348975,270.454545
50,1474222,1567071,1567688,0.610000,0.000425,4882,-5.203350,4186.750000,13919.700000,3.227931,1442.391304
51,1567688,1575199,1575877,0.670000,0.000452,5482,-5.625621,4194.880000,13999.900000,6.625754,731.126482
52,1575877,1583196,1583883,0.690000,0.000451,5217,-5.659504,4202.870000,14079.500000,12.843379,497.332016
53,1583883,1590793,1591405,0.610000,0.000438,5358,-5.507806,4210.470000,14156.100000,-0.000000,395.750988
54,1591405,1598186,1598768,0.580000,0.000425,5209,-5.357447,4217.860000,14229.200000,1.416337,445.256917
55,1598768,1605749,1606464,0.710000,0.000438,5175,-5.572215,4225.430000,14304.600000,7.710110,436.363636
56,1606464,1613664,1614249,0.590000,0.000447,5416,-5.736700,4233.340000,14383.400000,0.584166,556.916996
57,1614249,1621367,1622182,0.820000,0.000450,5417,-5.811363,4241.040000,14460.300000,5.434783,451.679842
58,1622182,1629330,1630082,0.750000,0.000451,5063,-5.858357,4249.010000,14539.500000,15.319246,358.893281
59,1630082,1636991,1637684,0.690000,0.000433,4967,-5.638292,4256.670000,14616.000000,0.785953,357.608696
60,1637684,1644846,1645697,0.850000,0.000435,5443,-5.702950,4264.520000,14694.500000,0.601630,153.359684
61,1645697,1651581,1652170,0.590000,0.000398,4883,-5.193067,4271.260000,14761.500000,10.262784,335.573123
62,1652170,1658778,1659812,1.040000,0.000441,5155,-5.854199,4278.450000,14833.400000,12.442358,239.328063
63,1659812,1666272,1667012,0.740000,0.000420,5267,-5.574304,4285.950000,14908.500000,11.354653,320.256917
64,1667012,1674106,1674775,0.670000,0.000412,5631,-5.487645,4293.780000,14986.400000,5.237154,335.079051
