RowNumber Stress
2660166.1119 4.0059
2664873.9639 3.9960
2670059.4241 3.9953
2675176.6545 3.9967
2679543.3578 3.9960
2685411.1153 4.0002
2690528.3457 3.9981
2695236.1977 4.0016
2700119.1435 4.0003
2705159.4196 4.0027
2710464.9734 4.0027
2715186.9163 4.0062
2721016.0910 3.9963
2726050.3783 3.9978
2731296.6355 3.9988
2736695.4478 3.9943
2742358.9076 3.9968
2747863.5789 3.9993
2753209.4616 4.0037
2758184.8376 4.0052
2763107.2841 3.9988
2768029.7305 3.9997
2773693.1904 3.9958
2779197.8617 3.9968
2784755.4625 3.9963
2790048.4157 3.9943
2794970.8621 3.9928
2801156.2591 4.0037
2806595.0530 4.0057
2811336.1105 4.0002
2816650.3087 3.9938
2822332.8176 3.9903
2827910.0950 3.9913
2833539.9881 3.9933
2838696.3388 3.9918
2843852.6895 3.9933
2849587.8143 3.9963
2854533.7017 3.9923
2860374.0582 3.9958
2865793.4880 3.9963
2871107.6862 3.9953
2876895.4268 3.9958
2882157.0092 4.0023
2887155.5124 3.9983
2892469.7106 3.9923
2898106.3011 3.9978
2903479.4996 3.9958
2908800.0196 3.9993
2913751.7907 3.9958
2919335.7029 3.9948
2924439.4378 3.9932
2929753.6359 3.9836
2935173.0658 3.9826
2940697.7273 3.9841
2946327.6204 3.9932
2951115.6604 3.9887
2956469.7283 3.9938
2961823.7962 3.9902
2966763.8069 3.9897
2972597.2238 3.9866
2978213.7460 3.9912
2983613.8807 3.9866
2989118.8723 3.9928
2994623.8640 3.9851
3000390.9981 3.9897
3005948.4183 3.9907
3011040.0319 3.9933
3016079.1546 3.9912
3021485.7134 3.9877
3026944.7630 3.9907
3032298.8309 4.0014
3037547.9170 4.0019
3042954.4758 3.9933
3048413.5254 3.9948
3053872.5750 3.9999
3058911.6978 3.9912
3064318.2565 3.9866
3069777.3061 3.9887
3074921.4106 3.9872
3080432.9511 3.9846
3086049.4733 3.9902
3091246.0686 3.9866
3096337.6822 3.9907
3101895.1023 3.9892
3107445.9191 3.9958
3112624.0127 3.9871
3118161.6464 3.9892
3123536.1610 3.9887
3128897.9112 3.9943
3134610.4527 3.9948
3139751.7401 4.0000
3144835.0480 3.9943
3150015.9337 3.9871
3155287.8865 3.9830
3160856.6968 3.9804
3166631.7594 3.9840
3171891.1913 3.9835
3177356.8755 3.9892
3182770.9966 3.9913
3188281.6883 3.9851
3193586.3728 3.9876
3198891.0573 3.9866
3204607.7561 3.9851
3210009.0187 3.9856
3215101.6378 3.9851
3219988.4945 3.9773
3225588.8573 3.9753
3231548.8764 3.9820
3236840.9623 3.9794
3242184.4277 3.9825
3246900.1130 3.9778
3252692.2048 3.9851
3258221.4317 3.9846
3263737.5267 3.9830
3269049.3219 3.9991
3274003.5925 3.9954
3278753.5632 3.9835
3284473.9580 3.9861
3289836.8282 3.9929
3295148.6234 3.9887
3300920.0932 3.9913
3306027.5886 3.9877
3311543.6837 3.9887
3316753.3290 3.9866
3322218.3491 3.9882
3327530.1443 3.9856
3333046.2393 3.9788
3338562.3343 3.9903
3343976.2795 3.9913
3349083.7749 3.9871
3354089.1204 3.9851
3359503.0655 3.9856
3365172.3854 3.9877
3370484.1806 3.9825
3376153.5005 3.9809
3381567.4456 3.9861
3387185.6906 3.9861
3392650.7107 3.9856
3398153.7050 3.9866
3403503.8384 3.9835
3408853.9719 3.9877
3414509.8272 3.9887
3419859.9606 3.9861
3425197.3875 3.9903
3430528.4725 3.9903
3435961.1020 3.9903
3441995.8193 3.9918
3447472.7056 3.9970
3453000.3038 3.9903
3458020.7830 3.9851
3463548.3812 3.9887
3468930.2384 3.9924
3473753.6010 4.0007
3478576.9636 3.9944
3484148.6456 3.9887
3489467.0693 3.9861
3495190.7063 3.9830
3500610.4333 3.9799
3506162.2781 3.9830
3511102.5900 3.9841
3516433.5016 3.9899
3521663.8301 3.9904
3526592.4088 3.9846
3531973.6121 3.9888
3537229.1791 3.9761
3542684.9582 3.9841
3547990.5783 3.9782
3553546.4634 3.9841
3558895.7728 3.9735
3564188.7921 3.9788
3569182.2065 3.9756
3574475.2257 3.9772
3579967.9816 3.9788
3585198.6144 3.9724
3590479.0628 3.9745
3595790.3491 3.9745
3600754.1680 3.9756
3606059.1434 3.9735
3611110.2139 3.9708
3616254.2056 3.9681
3621534.0124 3.9660
3627060.5392 3.9745
3632093.6260 3.9681
3637570.8088 3.9745
3643196.0235 3.9756
3648771.8942 3.9809
3654150.3890 3.9836
3658931.0687 3.9761
3663859.6045 3.9724
3669520.6862 3.9783
3674295.6856 3.9751
3679753.3676 3.9761
3684965.2080 3.9804
3689980.3752 3.9772
3694897.2058 3.9718
3700059.8780 3.9734
3705566.7282 3.9686
3710674.1562 3.9724
3715732.4743 3.9783
3720882.8851 3.9751
3725542.7807 3.9756
3730987.5007 3.9708
3736432.2207 3.9772
3741680.7346 3.9788
3746880.1970 3.9831
3752024.4882 3.9794
3756727.8400 3.9805
3762068.1042 3.9772
3767261.3886 3.9794
3772503.6662 3.9815
3777402.9911 3.9746
3782253.3227 3.9778
3787244.6963 3.9848
3792083.5084 3.9837
3797068.9513 3.9848
3802042.5537 3.9756
3807308.7210 3.9788
3812672.4100 3.9880
3817889.8165 3.9891
3822473.3324 3.9821
3827495.6957 3.9767
3832713.1022 3.9772
3837686.7047 3.9762
3842514.0247 3.9729
3847390.1055 3.9713
3852753.7945 3.9778
3857288.5497 3.9816
3862353.6482 3.9821
3867467.4497 3.9848
3872483.8453 3.9854
3877889.8640 3.9881
3883149.7741 3.9854
3888542.9535 3.9805
3893832.6658 3.9773
3898540.0245 3.9696
3903829.7368 3.9696
3908682.6838 3.9685
3913292.9836 3.9718
3918000.3422 3.9762
3922367.9946 3.9783
3927269.4711 3.9778
3932073.8887 3.9762
3937023.8948 3.9724
3941816.9019 3.9675
3947190.8797 3.9620
3952613.2716 3.9691
3957648.3498 3.9708
3963167.5702 3.9800
3968202.6485 3.9828
3973618.5975 3.9806
3978400.2213 3.9844
3983899.7913 3.9833
3988579.2499 3.9861
4102719.4468 3.9668
4107061.2125 3.9712
4111349.6349 3.9624
4116071.7179 3.9734
4120830.6561 3.9745
4124767.7193 3.9740
4129323.5314 3.9684
4134023.2112 3.9706
4138770.8470 3.9723
4143321.2459 3.9701
4148302.7352 3.9695
4152991.2534 3.9701
4157775.4556 3.9717
4162028.3363 3.9661
4166837.4557 3.9689
4171551.3450 3.9786
4175646.2388 3.9746
4180169.6679 3.9746
4184264.5617 3.9769
4188883.2209 3.9814
4193496.3922 3.9762
4197924.5913 3.9786
4202924.1708 3.9757
4207590.4451 3.9687
4212685.2548 3.9722
4217875.2945 3.9641
4223065.3343 3.9762
4227779.2236 3.9762
4232392.3949 3.9768
4237148.2416 3.9780
4242088.4453 3.9751
4246886.1431 3.9745
4251921.3507 3.9786
4256814.0524 3.9675
4261659.2522 3.9786
4266646.9578 3.9716
4271533.8460 3.9698
4276598.4592 3.9716
4281231.5654 3.9634
4286488.9068 3.9652
4291793.1887 3.9780
4296487.2436 3.9658
4301544.7826 3.9704
4306876.9528 3.9780
4311647.8420 3.9716
4316886.4653 3.9710
4321657.3544 3.9698
4326381.4702 3.9698
4331199.1327 3.9727
4335923.2484 3.9546
4341863.4731 3.9797
4346073.0812 3.9780
4350750.4235 3.9710
4355193.8986 3.9698
4360753.3224 3.9722
4365699.5300 3.9739
4371012.7158 3.9727
4375993.7278 3.9722
4381102.2328 3.9674
4386065.5106 3.9657
4391214.3314 3.9686
4395713.7515 3.9698
4401088.1078 3.9722
4405813.8349 3.9793
4410585.8927 3.9799
4415716.3818 3.9905
4420615.7679 3.9952
4425370.8354 3.9958
4430310.5657 3.9811
4435388.7931 3.9740
4440599.3191 3.9687
4445855.9560 3.9746
4451330.1151 3.9735
4456574.2675 3.9830
4461864.4213 3.9877
4466786.5644 3.9985
4471524.7021 3.9901
4476308.8411 3.9889
4481322.9869 3.9841
4486015.1232 3.9835
4490707.2596 3.9799
4496135.4174 3.9829
4501195.5644 3.9889
4505836.1789 3.9805
4511671.4071 3.9841
4517001.2217 3.9889
4521819.8906 3.9901
4526796.5102 3.9859
4531908.8557 3.9859
4536975.9593 3.9895
4541268.8420 3.9785
4546149.1719 3.9852
4550752.8956 3.9828
4555627.4267 3.9828
4560276.2850 3.9877
4564824.0476 3.9919
4569146.6735 3.9926
4574273.6925 3.9901
4578900.4951 3.9828
4583982.5403 3.9803
4588749.7685 3.9748
4593606.9444 3.9705
4599132.1552 3.9791
4604253.0824 3.9816
4609367.9248 3.9828
4614336.3381 3.9865
4619522.3844 3.9878
4624523.6519 3.9897
4629385.1736 3.9916
4634007.1749 3.9853
4638618.1990 3.9865
4642830.1922 3.9865
4647840.2472 3.9884
4652273.9242 3.9872
4656973.6218 3.9777
4661939.3401 3.9732
4666905.0583 3.9643
4671991.6775 3.9720
4677564.8428 3.9745
4682297.6102 3.9700
4687157.2908 3.9668
4692143.5764 3.9713
4696633.7819 3.9610
4701960.3981 3.9733
4707463.1008 3.9578
4713009.8252 3.9779
4717577.2006 3.9759
4722609.6822 3.9707
4727423.3603 3.9688
4732275.0275 3.9635
4737345.2383 3.9557
4742459.1578 3.9648
4747573.0773 3.9635
4753036.6665 3.9688
4757576.9715 3.9616
4762547.9308 3.9635
4767300.8656 3.9583
4772446.2445 3.9492
4777248.4901 3.9518
4782537.2445 3.9570
4787601.4308 3.9668
4792709.2740 3.9786
4797162.2654 3.9792
4802133.2247 3.9733
4806831.3699 3.9688
4812342.9197 3.9688
4816975.4804 3.9583
4822300.7604 3.9648
4827322.9758 3.9589
4832215.3062 3.9602
4836934.4569 3.9681
4841518.2696 3.9661
4845967.0595 3.9707
4850459.0415 3.9629
4855166.9842 3.9543
4859788.5426 3.9596
4864582.8696 3.9543
4869852.3100 3.9556
4874468.3771 3.9556
4879429.5707 3.9537
4884433.9051 3.9609
4889351.9579 3.9603
4893968.0250 3.9708
4899058.6410 3.9734
4903976.6938 3.9774
4908851.6058 3.9734
4913942.2218 3.9628
4919032.8378 3.9714
4923864.6090 3.9708
4929084.6475 3.9701
4934212.3044 3.9768
4938871.5123 3.9781
4943271.8753 3.9741
4948448.7730 3.9761
4952762.8543 3.9674
4957422.0622 3.9634
4961649.8620 3.9601
4966309.0699 3.9587
4971054.5594 3.9641
4975239.2184 3.9627
4980674.9609 3.9534
4985291.0280 3.9567
4990424.7848 3.9547
4995774.2458 3.9647
5001154.0401 3.9674
5005931.2975 3.9708
5010837.6700 3.9688
5015356.6972 3.9688
5020349.1464 3.9735
5024696.0203 3.9586
5029817.5845 3.9701
5034718.1272 3.9715
5038930.8745 3.9701
5043788.4299 3.9701
5047786.2411 3.9708
5052858.7327 3.9708
5057409.9635 3.9647
5062004.1304 3.9573
5066646.7498 3.9566
5071719.2413 3.9580
5076705.7585 3.9505
5081434.3523 3.9532
5086635.8056 3.9600
5091444.6532 3.9600
5096167.6285 3.9580
5100927.8771 3.9566
5105559.4703 3.9485
5110748.5702 3.9553
5115122.8527 3.9532
5120440.6079 3.9641
5125458.1672 3.9702
5130335.4601 3.9654
5134784.9203 3.9607
5139576.6466 3.9538
5144539.5061 3.9414
5149502.3655 3.9456
5155228.5119 3.9730
5159758.1501 3.9634
5164373.2532 3.9621
5168817.4265 3.9551
5173683.1359 3.9510
5178634.2086 3.9635
5183030.4197 3.9593
5187640.0391 3.9621
5191950.8869 3.9572
5196773.9146 3.9593
5201426.2156 3.9663
5206249.2433 3.9656
5211114.9527 3.9711
5215937.9804 3.9593
5220286.3370 3.9621
5225140.4904 3.9495
5229696.5817 3.9544
5234210.0927 3.9474
5238590.6517 3.9481
5243736.7453 3.9586
5248712.7200 3.9614
5253263.3978 3.9628
5257601.4271 3.9593
5262577.4018 3.9572
5267043.0202 3.9530
5271466.1089 3.9558
5275889.1976 3.9440
5280524.9347 3.9481
5285373.3204 3.9565
5289796.4091 3.9460
5293921.7899 3.9572
5299274.1646 3.9572
5303861.9145 3.9558
5308067.3518 3.9642
5312442.7058 3.9551
5317115.4140 3.9558
5322127.9554 3.9509
5326928.1011 3.9565
5331600.8092 3.9572
5336267.9653 3.9586
5340585.4135 3.9516
5345156.8292 3.9516
5350024.5404 3.9642
5354167.7481 3.9551
5359361.7178 3.9698
5364260.0956 3.9691
5368271.6982 3.9621
5373550.1226 3.9747
5378162.1190 3.9789
5382824.5916 3.9761
5387237.2889 3.9796
5391506.5496 3.9760
5397223.0173 3.9695
5401342.6566 3.9667
5405913.5484 3.9594
5410907.0211 3.9645
5415105.8094 3.9579
5419802.7591 3.9557
5424742.9125 3.9543
5428695.1738 3.9463
5434017.3375 3.9572
5438810.8095 3.9550
5443357.5587 3.9572
5448080.5385 3.9565
5452806.1082 3.9543
5457705.4120 3.9528
5462326.7411 3.9573
5467254.9292 3.9654
5471257.9584 3.9677
5475089.0091 3.9706
5480253.0206 3.9654
5485008.5792 3.9573
5490085.0650 3.9625
5494432.1707 3.9544
5498866.8021 3.9337
