Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
404,5266032,5273761,5274105,0.340000,0.000529,5481,-24.053762,7911.270000,46820.600000,8.527562,403.175036
405,5274105,5281509,5282001,0.500000,0.000540,5203,-24.616006,7919.010000,46897.400000,4.993990,442.410324
406,5282001,5289815,5290086,0.270000,0.000533,5364,-24.331758,7927.320000,46980.000000,7.194732,439.695987
407,5290086,5298193,5298518,0.320000,0.000535,5842,-24.472845,7935.700000,47064.100000,7.510297,461.571175
408,5298518,5306612,5306950,0.340000,0.000543,5481,-24.913303,7944.120000,47147.700000,6.070870,450.058123
409,5306950,5314835,5315160,0.330000,0.000528,6052,-24.234367,7952.340000,47229.800000,7.673995,422.678970
410,5315160,5322821,5323068,0.240000,0.000523,5711,-24.051780,7960.330000,47309.800000,8.416617,469.279107
411,5323068,5331309,5331699,0.390000,0.000549,5306,-25.316465,7968.810000,47394.200000,5.746552,476.850094
412,5331699,5339529,5340099,0.570000,0.000547,5364,-25.271113,7977.030000,47476.700000,4.948670,456.806582
413,5340099,5348083,5348425,0.340000,0.000548,5067,-25.373790,7985.590000,47562.300000,7.769000,455.350136
414,5348425,5356367,5356776,0.410000,0.000534,5591,-24.768973,7993.870000,47644.600000,6.280975,393.452450
415,5356776,5363988,5364397,0.410000,0.000515,5481,-23.881506,8001.490000,47720.500000,7.539240,368.702009
416,5364397,5371517,5371935,0.420000,0.000540,5031,-25.102368,8009.020000,47796.000000,4.782120,467.245256
417,5371935,5379841,5380645,0.800000,0.000537,5609,-24.992245,8017.350000,47879.500000,5.868077,432.098731
418,5380645,5388367,5388599,0.230000,0.000545,5314,-25.428864,8025.870000,47964.100000,8.265587,444.208870
419,5388599,5396266,5396594,0.330000,0.000547,4904,-25.588333,8033.770000,48043.100000,7.010657,415.994113
420,5396594,5403848,5404200,0.360000,0.000519,5613,-24.277759,8041.350000,48118.900000,7.629013,438.227344
