Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
308,4586900,4595515,4595878,0.360000,0.000478,6218,-18.496686,6960.700000,40169.000000
309,4595878,4604756,4605099,0.340000,0.000470,6675,-18.224074,6969.940000,40261.100000
310,4605099,4613736,4614083,0.350000,0.000476,6292,-18.532057,6978.920000,40350.400000
311,4614083,4622517,4622926,0.410000,0.000468,6321,-18.228837,6987.700000,40438.000000
312,4622926,4632344,4632634,0.290000,0.000493,5932,-19.284211,6997.530000,40536.600000
313,4632634,4641801,4642160,0.360000,0.000486,6092,-19.044576,7006.980000,40630.600000
314,4642160,4650677,4651045,0.370000,0.000467,6690,-18.318371,7015.860000,40719.300000
315,4651045,4660002,4660335,0.330000,0.000482,6094,-18.960312,7025.190000,40812.500000
316,4660335,4668990,4669365,0.380000,0.000477,6107,-18.814575,7034.170000,40901.900000
317,4669365,4678173,4678875,0.700000,0.000484,6411,-19.148251,7043.360000,40994.300000
318,4678875,4688071,4688297,0.230000,0.000488,5939,-19.340793,7053.250000,41092.800000
319,4688297,4696726,4697013,0.290000,0.000471,6348,-18.720676,7061.910000,41179.100000
320,4697013,4706089,4706295,0.210000,0.000485,6192,-19.339087,7071.270000,41272.700000
321,4706295,4715159,4715401,0.240000,0.000478,6443,-19.088818,7080.340000,41363.200000
322,4715401,4723827,4724276,0.450000,0.000476,6248,-19.025529,7089.010000,41449.400000
323,4724276,4732336,4732690,0.350000,0.000468,6021,-18.732939,7097.520000,41534.500000
324,4732690,4741435,4741769,0.330000,0.000493,5697,-19.843515,7106.620000,41625.100000
325,4741769,4750726,4750965,0.240000,0.000476,6840,-19.174062,7115.910000,41718.000000
326,4750965,4759568,4759775,0.210000,0.000489,5703,-19.748974,7124.750000,41806.500000
327,4759775,4768668,4768876,0.210000,0.000484,6362,-19.571417,7133.850000,41897.300000
328,4768876,4777764,4777978,0.210000,0.000487,6292,-19.766320,7142.950000,41987.900000
329,4777978,4786430,4786645,0.220000,0.000484,5866,-19.683331,7151.610000,42074.500000
330,4786645,4795058,4795466,0.410000,0.000472,6554,-19.206650,7160.240000,42160.900000
331,4795466,4804028,4804509,0.480000,0.000482,6221,-19.678661,7169.210000,42250.100000
332,4804509,4812847,4813149,0.300000,0.000478,5710,-19.537442,7178.030000,42338.300000
333,4813149,4821829,4822249,0.420000,0.000473,6676,-19.380390,7187.010000,42428.000000
334,4822249,4830827,4831196,0.370000,0.000481,5920,-19.771734,7196.010000,42517.700000
335,4831196,4840104,4840462,0.360000,0.000483,6337,-19.898691,7205.290000,42610.400000
336,4840462,4849270,4849584,0.320000,0.000487,6329,-20.086098,7214.450000,42701.900000
337,4849584,4858549,4858884,0.340000,0.000483,6156,-19.985472,7223.730000,42794.300000
338,4858884,4868086,4868641,0.550000,0.000501,6335,-20.778268,7233.270000,42889.700000
339,4868641,4877025,4877508,0.480000,0.000480,5831,-19.924823,7242.210000,42978.900000
340,4877508,4886669,4887062,0.400000,0.000495,6102,-20.644974,7251.850000,43075.000000
341,4887062,4895551,4895913,0.370000,0.000484,6084,-20.216708,7260.730000,43163.300000
342,4895913,4905075,4905650,0.570000,0.000506,5636,-21.175963,7270.260000,43258.800000
343,4905650,4914702,4915106,0.400000,0.000495,5876,-20.755551,7279.890000,43354.900000
344,4915106,4923835,4924182,0.350000,0.000488,6131,-20.488664,7289.020000,43445.700000
345,4924182,4932819,4933396,0.580000,0.000481,6605,-20.265558,7298.000000,43534.700000
346,4933396,4941761,4942126,0.370000,0.000483,5779,-20.393689,7306.940000,43624.100000
347,4942126,4950847,4951215,0.370000,0.000476,6567,-20.123352,7316.030000,43714.800000
348,4951215,4959544,4959928,0.380000,0.000467,6250,-19.749196,7324.730000,43801.600000
349,4959928,4968555,4968872,0.320000,0.000476,6201,-20.219179,7333.740000,43891.600000
350,4968872,4977279,4977650,0.370000,0.000482,5863,-20.494665,7342.460000,43978.800000
351,4977650,4986705,4986978,0.270000,0.000493,6179,-21.023482,7351.890000,44072.900000
352,4986978,4995790,4996080,0.290000,0.000491,6315,-20.991504,7360.970000,44163.400000
353,4996080,5005695,5006029,0.330000,0.000494,6456,-21.167811,7370.880000,44262.100000
354,5006029,5015351,5015645,0.300000,0.000491,6481,-21.089014,7380.530000,44358.500000
355,5015645,5025081,5025417,0.340000,0.000494,6711,-21.258402,7390.260000,44455.900000
356,5025417,5034481,5034690,0.210000,0.000504,5418,-21.764588,7399.660000,44549.600000
357,5034690,5043758,5043931,0.170000,0.000495,6157,-21.420118,7408.940000,44641.900000
358,5043931,5053044,5053196,0.150000,0.000485,6425,-20.998963,7418.230000,44735.100000
359,5053196,5062107,5062403,0.300000,0.000483,6479,-20.970172,7427.290000,44825.500000
360,5062403,5071465,5071675,0.210000,0.000485,6423,-21.092858,7436.650000,44918.500000
361,5071675,5080754,5081021,0.260000,0.000501,5472,-21.858406,7445.940000,45011.400000
362,5081021,5090147,5090497,0.350000,0.000492,6115,-21.515540,7455.330000,45105.400000
363,5090497,5099594,5099874,0.280000,0.000490,6355,-21.449852,7464.780000,45199.500000
364,5099874,5107853,5108305,0.450000,0.000477,5975,-20.919196,7473.040000,45282.000000
365,5108305,5116717,5117018,0.300000,0.000480,6023,-21.063603,7481.900000,45370.100000
366,5117018,5125632,5126020,0.380000,0.000478,6309,-21.030987,7490.820000,45459.400000
367,5126020,5134551,5134843,0.300000,0.000479,6153,-21.109067,7499.730000,45548.400000
368,5134843,5142837,5143217,0.380000,0.000481,5991,-21.266846,7508.020000,45631.400000
369,5143217,5151742,5152095,0.350000,0.000488,5897,-21.638218,7516.930000,45720.100000
370,5152095,5160599,5160868,0.270000,0.000491,5736,-21.802533,7525.780000,45808.200000
371,5160868,5170331,5170580,0.250000,0.000500,5947,-22.255468,7535.510000,45905.500000
372,5170580,5179774,5180108,0.330000,0.000502,6262,-22.398575,7544.960000,45999.700000
373,5180108,5188638,5188961,0.320000,0.000490,6081,-21.868359,7553.820000,46088.500000
374,5188961,5197833,5198155,0.320000,0.000494,6291,-22.133466,7563.020000,46180.300000
375,5198155,5206432,5206645,0.210000,0.000486,6167,-21.794724,7571.620000,46265.800000
376,5206645,5215784,5216071,0.280000,0.000504,5759,-22.662502,7580.970000,46359.400000
377,5216071,5224833,5225194,0.360000,0.000492,6079,-22.166441,7590.020000,46449.800000
378,5225194,5234035,5234221,0.180000,0.000495,6090,-22.321575,7599.220000,46541.200000
379,5234221,5243041,5243614,0.580000,0.000505,6076,-22.863774,7608.220000,46631.600000
380,5243614,5252341,5252661,0.320000,0.000507,5863,-22.990621,7617.520000,46724.100000
381,5252661,5260835,5261268,0.430000,0.000498,5148,-22.636982,7626.020000,46809.000000
382,5261268,5270054,5270370,0.310000,0.000492,6040,-22.394696,7635.240000,46900.900000
383,5270370,5278508,5278823,0.320000,0.000501,5448,-22.849336,7643.690000,46985.500000
384,5278823,5288050,5288462,0.420000,0.000507,6003,-23.156154,7653.230000,47080.600000
385,5288462,5296855,5297420,0.560000,0.000497,5846,-22.769586,7662.040000,47168.500000
386,5297420,5305850,5306242,0.400000,0.000494,5897,-22.665602,7671.030000,47258.000000
387,5306242,5314840,5315209,0.370000,0.000499,5928,-22.932757,7680.020000,47347.900000
388,5315209,5324031,5324570,0.540000,0.000504,6134,-23.209099,7689.210000,47439.800000
389,5324570,5333077,5333736,0.660000,0.000503,6068,-23.237068,7698.260000,47530.000000
390,5333736,5342832,5343125,0.290000,0.000513,5657,-23.726560,7708.020000,47627.300000
391,5343125,5351811,5352047,0.240000,0.000502,6144,-23.265021,7716.990000,47716.800000
392,5352047,5361066,5361261,0.190000,0.000522,5541,-24.255790,7726.250000,47809.600000
393,5361261,5369668,5370076,0.410000,0.000502,5597,-23.369971,7734.850000,47895.200000
394,5370076,5379204,5379507,0.300000,0.000512,6419,-23.863035,7744.390000,47990.500000
395,5379507,5388660,5388907,0.250000,0.000518,5757,-24.233102,7753.840000,48084.400000
396,5388907,5397826,5398200,0.370000,0.000506,6259,-23.705658,7763.010000,48176.400000
397,5398200,5407213,5407461,0.240000,0.000514,5661,-24.094182,7772.400000,48270.200000
398,5407461,5416167,5416500,0.330000,0.000508,6259,-23.890063,7781.350000,48359.600000
399,5416500,5425065,5425454,0.390000,0.000508,5708,-23.925075,7790.250000,48448.500000
400,5425454,5433693,5434224,0.530000,0.000494,6339,-23.300658,7798.880000,48534.400000
401,5434224,5443253,5443524,0.270000,0.000511,5869,-24.174400,7808.440000,48629.900000
402,5443524,5452187,5452399,0.210000,0.000518,5318,-24.522624,7817.370000,48718.700000
403,5452399,5461037,5461450,0.410000,0.000502,5930,-23.825719,7826.220000,48807.600000
404,5461450,5470790,5471150,0.360000,0.000525,5713,-24.963406,7835.970000,48904.300000
405,5471150,5480023,5480515,0.490000,0.000523,5575,-24.931675,7845.210000,48997.000000
406,5480515,5489050,5489474,0.430000,0.000525,5154,-25.072219,7854.230000,49087.100000
407,5489474,5498155,5498689,0.530000,0.000506,6033,-24.211530,7863.340000,49177.700000
408,5498689,5506570,5507012,0.450000,0.000508,5499,-24.319941,7871.750000,49261.900000
409,5507012,5515837,5516295,0.460000,0.000518,5558,-24.853610,7881.020000,49354.300000
410,5516295,5524450,5524851,0.400000,0.000499,5891,-23.999283,7889.630000,49440.300000
411,5524851,5533252,5533841,0.580000,0.000514,5489,-24.773694,7898.440000,49528.200000
412,5533841,5540065,5542553,2.490000,0.000494,6224,-23.827816,7905.250000,49596.000000
413,5542553,5551464,5552025,0.560000,0.001019,716,-49.925562,7916.650000,49709.800000
414,5552025,5559595,5560056,0.460000,0.001016,642,-49.872510,7924.780000,49790.800000
415,5560056,5569010,5569447,0.440000,0.000599,5026,-29.207578,7934.190000,49885.000000
416,5569447,5577470,5577992,0.530000,0.000561,5379,-27.346141,7942.650000,49969.500000
417,5577992,5586613,5587025,0.410000,0.000583,5630,-28.472770,7951.800000,50060.500000
418,5587025,5595059,5595727,0.670000,0.000593,5090,-29.065474,7960.240000,50145.100000
419,5595727,5604420,5604896,0.480000,0.000581,5967,-28.501454,7969.600000,50238.500000
420,5604896,5613681,5614145,0.470000,0.000608,4633,-29.882238,7978.860000,50330.600000
421,5614145,5622811,5623341,0.530000,0.000587,5591,-28.901062,7987.990000,50421.700000
422,5623341,5631834,5632437,0.600000,0.001097,427,-54.658053,7997.020000,50511.900000
423,5632437,5640427,5640879,0.450000,0.001095,388,-54.692313,8005.610000,50597.300000
