Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
308,4036022,4044136,4044579,0.450000,0.000551,5877,-19.060471,6663.810000,35823.900000
309,4044579,4052349,4052869,0.520000,0.000536,6002,-18.540591,6672.030000,35905.800000
310,4052869,4060493,4060936,0.440000,0.000525,5824,-18.192369,6680.170000,35986.800000
311,4060936,4270346,4255155,-15.190000,0.000573,209410,-19.963762,6890.020000,36097.200000
312,4255155,4289336,4289860,0.530000,0.000009,51,0.321303,6909.010000,36286.700000
313,4289860,4297334,4297710,0.380000,0.000554,5161,-19.457209,6917.010000,36366.300000
314,4297710,4305250,4305678,0.420000,0.000547,5508,-19.261670,6924.930000,36445.300000
315,4305678,4313349,4313800,0.450000,0.000553,5624,-19.528877,6933.030000,36526.700000
316,4313800,4321713,4322089,0.380000,0.000553,5536,-19.542465,6941.390000,36610.300000
317,4322089,4330278,4330695,0.420000,0.000564,5823,-20.004139,6949.950000,36695.400000
318,4330695,4338637,4339198,0.560000,0.000576,5300,-20.501908,6958.310000,36779.400000
319,4339198,4347218,4347706,0.490000,0.000556,5736,-19.809087,6966.890000,36864.700000
320,4347706,4355776,4356140,0.370000,0.000563,5990,-20.131068,6975.450000,36949.600000
321,4356140,4363700,4364138,0.430000,0.000549,5621,-19.625853,6983.380000,37029.100000
322,4364138,4372108,4372442,0.340000,0.000567,5247,-20.353010,6991.780000,37113.000000
323,4372442,4380603,4380965,0.360000,0.000561,5662,-20.182313,7000.280000,37197.400000
324,4380965,4389139,4389577,0.430000,0.000554,5920,-19.965045,7008.820000,37282.500000
325,4389577,4397689,4398047,0.350000,0.000557,5770,-20.135949,7017.370000,37367.700000
326,4398047,4405655,4406036,0.380000,0.000555,5794,-20.106941,7025.330000,37447.900000
327,4406036,4413805,4414123,0.320000,0.000547,5321,-19.839543,7033.480000,37528.900000
328,4414123,4421645,4421934,0.290000,0.000540,5499,-19.614790,7041.320000,37607.600000
329,4421934,4429545,4429766,0.220000,0.000546,5247,-19.901160,7049.220000,37686.100000
330,4429766,4437343,4437742,0.400000,0.000530,6080,-19.319106,7057.020000,37764.300000
331,4437742,4445178,4445638,0.460000,0.000549,5523,-20.086181,7064.850000,37842.500000
332,4445638,4453362,4453671,0.310000,0.000552,5228,-20.240181,7073.040000,37923.600000
333,4453671,4461581,4461732,0.150000,0.000535,5929,-19.661572,7081.260000,38006.200000
334,4461732,4469577,4469890,0.320000,0.000546,5597,-20.105303,7089.250000,38086.000000
335,4469890,4477628,4477888,0.260000,0.000545,5476,-20.121604,7097.300000,38166.300000
336,4477888,4485604,4485882,0.280000,0.000532,6062,-19.649954,7105.280000,38245.500000
337,4485882,4492996,4493237,0.240000,0.000548,4847,-20.312049,7112.670000,38318.900000
338,4493237,4500876,4501169,0.300000,0.000544,5094,-20.214965,7120.550000,38398.100000
339,4501169,4508869,4509171,0.300000,0.000531,5858,-19.759153,7128.550000,38477.500000
340,4509171,4516710,4516988,0.270000,0.000533,5607,-19.856264,7136.390000,38555.600000
341,4516988,4525109,4525428,0.310000,0.000547,5477,-20.462128,7144.790000,38639.400000
342,4525428,4533211,4533627,0.410000,0.000542,5805,-20.286493,7152.890000,38720.500000
343,4533627,4541512,4541835,0.320000,0.000548,5594,-20.583645,7161.190000,38803.200000
344,4541835,4549295,4549788,0.490000,0.000543,5447,-20.432047,7168.970000,38880.900000
345,4549788,4557361,4557942,0.580000,0.000555,4849,-20.948462,7177.040000,38961.700000
346,4557942,4565537,4565938,0.400000,0.000544,5258,-20.533654,7185.210000,39043.000000
347,4565938,4573510,4573923,0.410000,0.000530,5712,-20.039258,7193.190000,39122.200000
348,4573923,4581068,4581505,0.440000,0.000532,5340,-20.169704,7200.740000,39198.600000
349,4581505,4589305,4589792,0.490000,0.000545,5643,-20.725454,7208.980000,39280.100000
350,4589792,4597354,4597718,0.360000,0.000527,5586,-20.037237,7217.030000,39360.600000
351,4597718,4605788,4606150,0.370000,0.000538,6026,-20.542022,7225.460000,39444.700000
352,4606150,4614156,4614510,0.360000,0.000552,5441,-21.151057,7233.830000,39528.500000
353,4614510,4621614,4621893,0.280000,0.000529,4830,-20.262502,7241.290000,39603.300000
354,4621893,4629337,4629637,0.300000,0.000537,5446,-20.604263,7249.010000,39680.100000
355,4629637,4637301,4637588,0.280000,0.000537,5619,-20.676162,7256.980000,39759.800000
356,4637588,4645010,4645307,0.290000,0.000534,5699,-20.579276,7264.690000,39836.400000
357,4645307,4653280,4653630,0.350000,0.000564,5043,-21.839728,7272.960000,39918.800000
358,4653630,4661329,4661741,0.410000,0.000551,5703,-21.337046,7281.010000,39999.200000
359,4661741,4669679,4669956,0.270000,0.000549,5528,-21.327984,7289.360000,40082.100000
360,4669956,4677777,4678115,0.340000,0.000562,5111,-21.877613,7297.450000,40163.100000
361,4678115,4686073,4686388,0.310000,0.000550,5678,-21.434434,7305.750000,40245.700000
362,4686388,4693872,4694163,0.290000,0.000540,5578,-21.081833,7313.550000,40323.900000
363,4694163,4702123,4702468,0.340000,0.000564,5184,-22.095139,7321.800000,40405.900000
364,4702468,4710144,4710576,0.430000,0.000542,5746,-21.236101,7329.820000,40486.100000
365,4710576,4718566,4718815,0.250000,0.000543,5689,-21.328337,7338.240000,40570.600000
366,4718815,4726288,4726650,0.370000,0.000526,5545,-20.710224,7345.960000,40647.300000
367,4726650,4733986,4734432,0.450000,0.000536,5442,-21.139090,7353.660000,40723.800000
368,4734432,4742372,4742920,0.550000,0.000559,5732,-22.123003,7362.050000,40807.600000
369,4742920,4750841,4751287,0.440000,0.000551,5325,-21.824803,7370.520000,40892.000000
370,4751287,4759166,4759553,0.390000,0.000549,5577,-21.815079,7378.840000,40975.400000
371,4759553,4767342,4767710,0.370000,0.000564,5193,-22.482730,7387.020000,41056.900000
372,4767710,4775654,4776052,0.400000,0.000551,5623,-21.987874,7395.330000,41140.300000
373,4776052,4783355,4783786,0.430000,0.000538,5250,-21.507047,7403.030000,41216.500000
374,4783786,4791455,4791928,0.470000,0.000545,5454,-21.840021,7411.130000,41297.200000
375,4791928,4799558,4799968,0.410000,0.000549,5120,-22.024698,7419.230000,41378.100000
376,4799968,4806828,4807407,0.580000,0.000540,5050,-21.682365,7426.500000,41451.500000
377,4807407,4814183,4814514,0.330000,0.000513,5573,-20.633268,7433.860000,41524.200000
378,4814514,4822195,4822536,0.340000,0.000550,5234,-22.199370,7441.870000,41604.200000
379,4822536,4830012,4830352,0.340000,0.000534,5592,-21.577815,7449.690000,41682.300000
380,4830352,4838356,4838714,0.360000,0.000553,5683,-22.423875,7458.030000,41765.500000
381,4838714,4846657,4846840,0.190000,0.000551,5636,-22.352811,7466.330000,41848.800000
382,4846840,4854485,4854818,0.330000,0.000552,5473,-22.463695,7474.160000,41926.200000
383,4854818,4862307,4862700,0.400000,0.000552,5541,-22.501378,7481.980000,42004.800000
384,4862700,4870271,4870561,0.290000,0.000555,5332,-22.666006,7489.950000,42084.200000
385,4870561,4878323,4878593,0.270000,0.000556,5751,-22.759078,7498.000000,42164.300000
386,4878593,4886317,4886633,0.320000,0.000557,5567,-22.856203,7505.990000,42244.100000
387,4886633,4894554,4894794,0.240000,0.000564,5488,-23.178676,7514.230000,42326.300000
388,4894794,4902503,4902869,0.370000,0.000562,5079,-23.141963,7522.180000,42405.500000
389,4902869,4910591,4911067,0.470000,0.000556,5384,-22.931977,7530.270000,42487.000000
390,4911067,4918584,4919026,0.440000,0.000552,5070,-22.795470,7538.260000,42565.900000
391,4919026,4925898,4926295,0.400000,0.000554,4498,-22.922254,7545.570000,42638.900000
392,4926295,4934170,4934633,0.460000,0.000558,5764,-23.168981,7553.850000,42721.700000
393,4934633,4942216,4942601,0.390000,0.000560,5117,-23.303624,7561.890000,42801.800000
394,4942601,4950072,4950536,0.460000,0.000550,5635,-22.895189,7569.750000,42880.300000
395,4950536,4957602,4958264,0.660000,0.000554,5554,-23.120647,7577.280000,42956.200000
396,4958264,4965882,4966258,0.370000,0.000558,5213,-23.339147,7585.560000,43038.300000
397,4966258,4973904,4974226,0.320000,0.000567,5084,-23.777757,7593.580000,43118.800000
398,4974226,4981854,4982465,0.610000,0.000552,5818,-23.140435,7601.530000,43198.100000
399,4982465,4989951,4990348,0.390000,0.000544,5760,-22.850347,7609.630000,43278.300000
400,4990348,4997346,4997847,0.500000,0.000551,4799,-23.203300,7617.020000,43352.700000
401,4997847,5004823,5005315,0.490000,0.000538,4896,-22.674611,7624.500000,43427.500000
402,5005315,5009823,5013360,3.540000,0.000548,4508,-23.148135,7629.500000,43477.300000
403,5013360,5021010,5021329,0.320000,0.000584,4620,-24.753091,7640.690000,43588.700000
404,5021329,5028836,5029229,0.400000,0.000583,4577,-24.759714,7648.510000,43667.100000
405,5029229,5036955,5037264,0.310000,0.000560,5125,-23.804099,7656.630000,43747.800000
406,5037264,5044602,5045208,0.600000,0.000564,5093,-24.034231,7664.280000,43824.600000
407,5045208,5052954,5053240,0.290000,0.000566,5266,-24.181441,7672.630000,43907.000000
408,5053240,5061255,5061576,0.320000,0.000551,5915,-23.561695,7680.930000,43989.900000
409,5061576,5068719,5069330,0.610000,0.000556,5631,-23.813581,7688.400000,44065.100000
410,5069330,5076886,5077208,0.320000,0.000556,5394,-23.860248,7696.560000,44145.900000
411,5077208,5084854,5085208,0.350000,0.000559,5116,-24.052383,7704.530000,44225.600000
412,5085208,5092805,5093142,0.340000,0.000561,5071,-24.150964,7712.480000,44305.500000
413,5093142,5100868,5101225,0.360000,0.000562,5165,-24.276324,7720.540000,44385.400000
414,5101225,5109208,5109632,0.430000,0.000558,5672,-24.105361,7728.880000,44468.400000
415,5109632,5116372,5116740,0.370000,0.000523,5226,-22.603713,7736.050000,44540.200000
416,5116740,5124957,5125062,0.110000,0.000559,5494,-24.259749,7744.630000,44624.600000
417,5125062,5132256,5132952,0.700000,0.001878,824,-83.192366,7751.930000,44698.900000
418,5132952,5140144,5140703,0.560000,0.000792,1292,-34.782700,7759.820000,44777.200000
419,5140703,5147708,5148276,0.570000,0.000675,3406,-29.574046,7767.380000,44852.700000
420,5148276,5155106,5155810,0.710000,0.000693,2883,-30.432693,7774.780000,44926.900000
421,5155810,5162336,5163064,0.730000,0.000626,4479,-27.490189,7782.010000,44999.100000
422,5163064,5169902,5170544,0.640000,0.000679,2897,-29.930196,7789.580000,45074.200000
423,5170544,5177699,5178390,0.690000,0.000666,3792,-29.388209,7797.380000,45152.000000
424,5178390,5185811,5186448,0.630000,0.000629,4959,-27.752450,7805.490000,45233.000000
425,5186448,5193922,5194431,0.510000,0.000622,5316,-27.473418,7813.600000,45313.600000
426,5194431,5201717,5202261,0.550000,0.000606,5713,-26.828325,7821.390000,45391.700000
427,5202261,5209874,5210381,0.510000,0.000668,4762,-29.703407,7829.550000,45473.100000
428,5210381,5217815,5218394,0.580000,0.000677,4176,-30.156684,7837.490000,45552.300000
429,5218394,5225916,5226585,0.670000,0.000664,4896,-29.595073,7845.590000,45633.900000
430,5226585,5233946,5234642,0.700000,0.001091,652,-49.161408,7853.620000,45713.400000
431,5234642,5241619,5242270,0.650000,0.000892,1219,-40.155751,7861.300000,45789.800000
432,5242270,5249675,5250396,0.720000,0.000986,929,-44.520911,7869.350000,45870.300000
433,5250396,5257540,5257901,0.360000,0.000843,1549,-38.053523,7877.220000,45949.400000
434,5257901,5265317,5265675,0.360000,0.000607,6174,-27.247518,7884.990000,46026.500000
435,5265675,5272965,5273311,0.350000,0.000588,6649,-26.416538,7892.640000,46102.600000
436,5273311,5280620,5281191,0.570000,0.000573,6711,-25.774852,7900.300000,46179.000000
437,5281191,5287769,5287935,0.160000,0.000526,5092,-23.662827,7907.450000,46251.200000
438,5287935,5295249,5295689,0.440000,0.000537,6385,-24.191116,7914.930000,46325.000000
439,5295689,5302650,5303038,0.380000,0.000549,5213,-24.782562,7922.330000,46398.800000
440,5303038,5310513,5310908,0.390000,0.000557,5733,-25.223003,7930.190000,46477.300000
441,5310908,5318587,5318974,0.390000,0.000549,6294,-24.877844,7938.260000,46557.800000
442,5318974,5326090,5326402,0.310000,0.000536,5828,-24.288833,7945.770000,46632.800000
443,5326402,5333860,5334207,0.340000,0.000552,5849,-25.085230,7953.540000,46710.200000
444,5334207,5341613,5342012,0.400000,0.000566,5010,-25.784754,7961.290000,46787.600000
445,5342012,5348914,5349352,0.440000,0.000556,5122,-25.385494,7968.590000,46860.500000
446,5349352,5356664,5357099,0.440000,0.000554,5466,-25.327676,7976.340000,46938.000000
447,5357099,5364628,5365079,0.460000,0.000553,5664,-25.298621,7984.300000,47017.100000
448,5365079,5372361,5372804,0.440000,0.000554,5236,-25.427181,7992.040000,47094.800000
449,5372804,5380093,5380579,0.490000,0.000555,5527,-25.478484,7999.770000,47171.700000
450,5380579,5387777,5388181,0.410000,0.000561,5537,-25.815874,8007.450000,47248.200000
451,5388181,5395750,5396098,0.340000,0.000560,5562,-25.836914,8015.430000,47327.800000
452,5396098,5403340,5403774,0.430000,0.000556,5595,-25.663970,8023.020000,47403.600000
453,5403774,5411157,5411423,0.270000,0.000563,5225,-26.058826,8030.830000,47481.600000
454,5411423,5418327,5418941,0.620000,0.000557,5692,-25.795350,8038.000000,47553.500000
455,5418941,5425929,5426370,0.440000,0.000558,5460,-25.886963,8045.610000,47629.800000
456,5426370,5433811,5434097,0.280000,0.000553,5812,-25.700022,8053.490000,47707.700000
457,5434097,5441029,5441384,0.350000,0.000552,5469,-25.678806,8060.710000,47779.800000
458,5441384,5448362,5448738,0.370000,0.000554,5529,-25.843281,8068.040000,47853.200000
459,5448738,5455848,5456215,0.370000,0.000551,5597,-25.719066,8075.520000,47927.600000
460,5456215,5463564,5463895,0.330000,0.000570,5082,-26.672668,8083.240000,48004.600000
461,5463895,5471343,5471721,0.380000,0.000563,5434,-26.362137,8091.020000,48082.900000
462,5471721,5479065,5479374,0.310000,0.000561,5558,-26.323544,8098.740000,48159.400000
463,5479374,5486924,5487193,0.270000,0.000582,5363,-27.362805,8106.600000,48238.500000
464,5487193,5494864,5495162,0.300000,0.000583,4841,-27.498537,8114.540000,48316.900000
465,5495162,5502702,5503046,0.340000,0.000579,5079,-27.317085,8122.380000,48395.200000
466,5503046,5510110,5510483,0.370000,0.000560,5278,-26.440694,8129.790000,48469.700000
467,5510483,5517896,5518256,0.360000,0.000572,5675,-27.094236,8137.570000,48547.200000
468,5518256,5525857,5526223,0.370000,0.000593,5072,-28.161506,8145.530000,48626.600000
469,5526223,5533807,5534125,0.320000,0.000582,5476,-27.644260,8153.480000,48705.600000
470,5534125,5541265,5541756,0.490000,0.000582,5101,-27.719367,8160.940000,48780.700000
471,5541756,5548335,5548953,0.620000,0.000571,4623,-27.225213,8168.010000,48850.800000
472,5548953,5556038,5556482,0.450000,0.000583,4925,-27.849103,8175.710000,48927.600000
473,5556482,5563875,5564201,0.330000,0.000576,5493,-27.528061,8183.550000,49005.700000
474,5564201,5571263,5571611,0.350000,0.000570,5144,-27.270937,8190.940000,49080.100000
475,5571611,5578673,5579000,0.330000,0.000573,4844,-27.476081,8198.350000,49153.400000
476,5579000,5586504,5586855,0.350000,0.000573,5325,-27.532018,8206.180000,49231.400000
477,5586855,5594204,5594641,0.440000,0.000581,5383,-27.950763,8213.880000,49309.000000
478,5594641,5602175,5602459,0.290000,0.000570,5680,-27.473829,8221.850000,49388.000000
479,5602459,5609686,5609982,0.300000,0.000560,5552,-27.018578,8229.360000,49463.100000
480,5609982,5617371,5617659,0.290000,0.000567,5378,-27.423488,8237.050000,49539.700000
481,5617659,5625304,5625543,0.240000,0.000591,4752,-28.659556,8244.980000,49618.800000
482,5625543,5632776,5633070,0.300000,0.000578,5298,-28.057026,8252.450000,49693.300000
483,5633070,5640200,5640450,0.250000,0.000573,5100,-27.815658,8259.880000,49767.300000
484,5640450,5647983,5648226,0.240000,0.000583,5387,-28.373746,8267.660000,49845.300000
485,5648226,5655726,5655985,0.260000,0.000576,5839,-28.063389,8275.400000,49922.500000
486,5655985,5663343,5663567,0.220000,0.000580,5338,-28.296652,8283.020000,49999.100000
487,5663567,5671023,5671368,0.340000,0.000585,5451,-28.583534,8290.700000,50075.000000
488,5671368,5678736,5678955,0.220000,0.000575,4982,-28.137139,8298.410000,50151.900000
