Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
308,4615300,4624335,4624851,0.600000,0.000546,4193,-21.676938,10289.100000,40963.500000
309,4624851,4634202,4634743,0.600000,0.000627,2309,-25.032957,10299.000000,41061.800000
310,4634743,4643841,4644360,0.600000,0.000602,2336,-24.072475,10308.600000,41158.000000
311,4644360,4653345,4653736,0.300000,0.000663,1377,-26.650480,10318.200000,41253.100000
312,4653736,4662840,4663331,0.500000,0.000538,4956,-21.548768,10327.600000,41347.400000
313,4663331,4673994,4674391,0.400000,0.000534,6766,-21.423460,10338.800000,41459.100000
314,4674391,4683349,4683814,0.400000,0.000610,2266,-24.635723,10348.200000,41552.200000
315,4683814,4693109,4693645,0.600000,0.000633,1981,-25.667858,10357.900000,41649.600000
316,4693645,4702350,4702877,0.500000,0.000546,4554,-22.097967,10367.200000,41742.100000
317,4702877,4711344,4711743,0.400000,0.000546,4010,-22.145146,10376.200000,41831.800000
318,4711743,4721318,4721708,0.400000,0.000620,2461,-25.298936,10386.100000,41931.500000
319,4721708,4731325,4731756,0.500000,0.000649,1963,-26.590119,10396.100000,42031.200000
320,4731756,4740802,4741244,0.500000,0.000713,1092,-29.342812,10405.600000,42125.700000
321,4741244,4750391,4750851,0.500000,0.000611,2374,-25.093548,10415.200000,42221.400000
322,4750851,4760002,4760381,0.400000,0.000623,1709,-25.653877,10424.800000,42317.200000
323,4760381,4769515,4770046,0.600000,0.000583,3327,-24.041271,10434.300000,42412.400000
324,4770046,4778902,4779305,0.400000,0.000532,5160,-21.934963,10443.700000,42505.900000
325,4779305,4788898,4789375,0.500000,0.000624,2348,-25.867815,10453.700000,42605.700000
326,4789375,4798359,4798804,0.400000,0.000604,2127,-25.074536,10463.200000,42700.400000
327,4798804,4807950,4808396,0.400000,0.000517,6703,-21.418564,10472.800000,42796.000000
328,4808396,4817346,4817944,0.600000,0.000653,2018,-27.283164,10482.200000,42890.000000
329,4817944,4827140,4827649,0.600000,0.000650,1816,-27.238695,10491.900000,42987.700000
330,4827649,4837019,4837343,0.400000,0.000704,1477,-29.633046,10501.800000,43086.100000
331,4837343,4845919,4846348,0.500000,0.000537,5302,-22.477349,10510.700000,43174.700000
332,4846348,4855323,4855922,0.600000,0.000540,4853,-22.650976,10520.100000,43268.800000
333,4855922,4865491,4865969,0.500000,0.000706,1290,-29.888570,10530.300000,43370.200000
334,4865969,4875345,4875749,0.400000,0.000710,1232,-30.141136,10540.200000,43468.700000
335,4875749,4884659,4885048,0.400000,0.000686,1085,-29.167176,10549.500000,43561.700000
336,4885048,4894492,4895005,0.500000,0.000720,1150,-30.713583,10559.300000,43660.000000
337,4895005,4903909,4904547,0.700000,0.000556,4809,-23.627350,10568.700000,43753.700000
338,4904547,4913805,4914232,0.400000,0.000655,1672,-28.019367,10578.600000,43852.700000
339,4914232,4924492,4925029,0.500000,0.000545,6610,-23.236904,10589.300000,43959.100000
340,4925029,4933976,4934416,0.400000,0.000606,2633,-26.005463,10598.800000,44053.600000
341,4934416,4943639,4944053,0.500000,0.000648,1563,-27.888681,10608.400000,44150.100000
342,4944053,4952995,4953525,0.500000,0.000639,1745,-27.548592,10617.800000,44243.500000
343,4953525,4962458,4962812,0.300000,0.000574,3670,-24.748162,10627.300000,44337.800000
344,4962812,4971703,4972244,0.600000,0.000546,4264,-23.546640,10636.500000,44430.200000
345,4972244,4980944,4981409,0.400000,0.000522,5565,-22.546854,10645.800000,44522.500000
346,4981409,4991066,4991494,0.400000,0.000630,2462,-27.398457,10655.900000,44623.400000
347,4991494,5000891,5001345,0.500000,0.000581,3711,-25.271465,10665.700000,44721.800000
348,5001345,5010613,5011073,0.500000,0.000545,5137,-23.741732,10675.400000,44818.600000
349,5011073,5020017,5020281,0.300000,0.000590,2881,-25.799065,10684.800000,44912.700000
350,5020281,5029197,5029595,0.400000,0.000552,4737,-24.138582,10694.000000,45004.100000
351,5029595,5038686,5039055,0.400000,0.000596,2921,-26.177722,10703.500000,45098.700000
352,5039055,5049352,5049597,0.200000,0.000677,1836,-29.877794,10714.200000,45205.200000
353,5049597,5059038,5059273,0.300000,0.000677,1274,-29.949171,10723.800000,45301.900000
354,5059273,5068814,5069102,0.300000,0.000594,3174,-26.271692,10733.600000,45399.400000
355,5069102,5078107,5078474,0.400000,0.000632,2105,-28.028933,10742.900000,45492.100000
356,5078474,5088447,5088882,0.400000,0.000675,1704,-30.049136,10753.300000,45595.300000
357,5088882,5098465,5098799,0.300000,0.000701,1291,-31.314956,10763.300000,45695.500000
358,5098799,5108345,5108685,0.300000,0.000543,5385,-24.171237,10773.200000,45794.200000
359,5108685,5117827,5118121,0.300000,0.000530,6125,-23.608038,10782.600000,45888.500000
360,5118121,5126767,5127303,0.500000,0.000538,5042,-24.018063,10791.600000,45977.700000
361,5127303,5136660,5137105,0.400000,0.000634,1881,-28.529972,10801.500000,46076.700000
362,5137105,5145336,5145728,0.400000,0.000540,4570,-24.233516,10810.100000,46163.300000
363,5145728,5154669,5155242,0.600000,0.000556,4752,-25.014884,10819.500000,46256.400000
364,5155242,5164804,5165165,0.400000,0.000574,4111,-25.925561,10829.600000,46357.200000
365,5165165,5174882,5175269,0.400000,0.000672,1543,-30.517525,10839.700000,46457.900000
366,5175269,5184703,5185365,0.700000,0.000547,5803,-24.772112,10849.500000,46555.900000
367,5185365,5194655,5195094,0.400000,0.000666,1600,-30.377414,10859.500000,46655.400000
368,5195094,5204622,5205068,0.500000,0.000586,4056,-26.706739,10869.400000,46754.900000
369,5205068,5214333,5215015,0.700000,0.000580,3928,-26.475619,10879.100000,46851.800000
370,5215015,5224458,5224906,0.400000,0.000590,4128,-27.021285,10889.300000,46952.600000
371,5224906,5234146,5234622,0.400000,0.000621,2077,-28.535529,10899.000000,47049.500000
372,5234622,5243899,5244282,0.400000,0.000564,4597,-25.897900,10908.700000,47146.800000
373,5244282,5253534,5253840,0.300000,0.000646,1689,-29.828530,10918.300000,47242.900000
374,5253840,5262329,5262910,0.600000,0.000631,2012,-29.140367,10927.100000,47330.700000
375,5262910,5271817,5272381,0.600000,0.000591,3129,-27.338062,10936.600000,47425.300000
376,5272381,5282004,5282348,0.400000,0.000708,1292,-32.939352,10946.800000,47526.900000
377,5282348,5291069,5291521,0.400000,0.000610,2539,-28.344414,10955.900000,47617.500000
378,5291521,5300808,5301244,0.500000,0.000674,1646,-31.432220,10965.600000,47714.900000
379,5301244,5310169,5310610,0.400000,0.000675,1528,-31.548603,10975.000000,47808.200000
380,5310610,5320005,5320510,0.500000,0.000720,1066,-33.778907,10984.800000,47906.500000
381,5320510,5330049,5330515,0.400000,0.000698,1436,-32.820888,10994.900000,48006.600000
382,5330515,5340125,5340557,0.500000,0.000633,2606,-29.734717,11004.900000,48107.500000
383,5340557,5350115,5350254,0.200000,0.000633,2529,-29.817620,11014.900000,48206.700000
384,5350254,5359317,5359753,0.500000,0.000568,4967,-26.721741,11024.100000,48299.000000
385,5359753,5368759,5369250,0.500000,0.000597,3414,-28.167552,11033.600000,48393.000000
386,5369250,5378498,5378986,0.500000,0.000687,1970,-32.607519,11043.300000,48490.300000
387,5378986,5388204,5388777,0.600000,0.000649,2222,-30.826182,11053.000000,48587.100000
388,5388777,5397947,5398238,0.200000,0.000554,5412,-26.269489,11062.800000,48684.500000
389,5398238,5407673,5408022,0.300000,0.000566,4831,-26.891349,11072.500000,48781.700000
390,5408022,5416531,5417091,0.600000,0.000584,3612,-27.828558,11081.300000,48870.000000
391,5417091,5425830,5426265,0.500000,0.000613,2413,-29.315173,11090.600000,48962.700000
392,5426265,5435478,5435999,0.500000,0.000672,1820,-32.255130,11100.300000,49059.100000
393,5435999,5444489,5444941,0.400000,0.000594,2962,-28.516745,11109.300000,49149.200000
394,5444941,5452977,5453421,0.400000,0.000583,3210,-28.010624,11117.800000,49233.900000
395,5453421,5462179,5462559,0.400000,0.000561,4738,-26.984551,11127.000000,49325.700000
396,5462559,5472054,5472593,0.500000,0.000693,1599,-33.562671,11136.900000,49424.100000
397,5472593,5481647,5481975,0.300000,0.000634,2499,-30.674644,11146.500000,49520.000000
398,5481975,5491099,5491687,0.600000,0.000684,1829,-33.210516,11155.900000,49614.200000
399,5491687,5500344,5500687,0.300000,0.000614,2054,-29.833098,11165.200000,49706.700000
400,5500687,5509667,5510157,0.500000,0.000565,5164,-27.420690,11174.500000,49799.800000
401,5510157,5519363,5519839,0.400000,0.000685,1595,-33.462270,11184.200000,49896.400000
402,5519839,5529182,5529687,0.500000,0.000702,1378,-34.361771,11194.000000,49994.500000
403,5529687,5538812,5539290,0.500000,0.000652,2362,-31.929254,11203.600000,50090.700000
404,5539290,5548547,5549166,0.600000,0.000675,1911,-33.170182,11213.400000,50187.700000
405,5549166,5557626,5558266,0.700000,0.000574,3850,-28.153397,11222.400000,50278.400000
406,5558266,5567154,5567538,0.300000,0.000586,3948,-28.842381,11232.000000,50373.500000
407,5567538,5576669,5577002,0.300000,0.000622,2544,-30.671190,11241.500000,50468.400000
408,5577002,5585824,5586254,0.500000,0.000638,2209,-31.531882,11250.600000,50559.900000
409,5586254,5595346,5595935,0.500000,0.000737,1086,-36.600033,11260.200000,50655.000000
410,5595935,5605326,5605762,0.500000,0.000678,2001,-33.703118,11270.100000,50754.400000
411,5605762,5614981,5615463,0.500000,0.000614,3374,-30.519508,11279.800000,50850.600000
412,5615463,5624732,5625218,0.500000,0.000677,1718,-33.764520,11289.500000,50948.000000
413,5625218,5634515,5634876,0.400000,0.000562,5769,-27.994699,11299.300000,51045.900000
414,5634876,5644546,5645045,0.500000,0.000639,2894,-31.960562,11309.400000,51145.100000
415,5645045,5654331,5654742,0.500000,0.000771,958,-38.799743,11319.100000,51243.000000
416,5654742,5664111,5664326,0.200000,0.000634,2729,-31.841203,11328.900000,51340.700000
417,5664326,5674021,5674339,0.300000,0.000605,3902,-30.390927,11338.800000,51439.400000
418,5674339,5683850,5684249,0.400000,0.000651,2496,-32.823438,11348.700000,51537.700000
419,5684249,5692954,5693468,0.500000,0.000658,1869,-33.242672,11357.800000,51628.300000
420,5693468,5702815,5703017,0.200000,0.000669,2183,-33.894242,11367.600000,51726.800000
421,5703017,5712642,5713099,0.400000,0.000574,5213,-29.051703,11377.500000,51825.000000
