Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
309,4627294,4637455,4637915,0.460000,0.000523,5682,-20.418284,6570.020000,40386.100000
310,4637915,4647036,4647491,0.450000,0.000545,3538,-21.347510,6579.600000,40482.200000
311,4647491,4656397,4656820,0.420000,0.000505,5376,-19.772372,6588.960000,40575.500000
312,4656820,4666849,4667284,0.440000,0.000526,5581,-20.696220,6599.410000,40679.800000
313,4667284,4677449,4678071,0.620000,0.000562,4081,-22.204958,6610.010000,40785.800000
314,4678071,4687625,4687960,0.330000,0.000504,5756,-19.904317,6620.190000,40887.500000
315,4687960,4697083,4697519,0.430000,0.000542,3732,-21.500662,6629.650000,40981.400000
316,4697519,4707029,4707516,0.490000,0.000528,4904,-20.988793,6639.590000,41080.800000
317,4707516,4717744,4718170,0.420000,0.000536,4935,-21.388441,6650.310000,41188.100000
318,4718170,4727699,4728013,0.320000,0.000531,4166,-21.218138,6660.260000,41287.700000
319,4728013,4738081,4738496,0.420000,0.000518,6289,-20.750124,6670.640000,41390.800000
320,4738496,4747714,4748249,0.530000,0.000508,5625,-20.392330,6680.280000,41487.500000
321,4748249,4757647,4758089,0.440000,0.000527,5049,-21.222549,6690.210000,41586.500000
322,4758089,4767453,4767795,0.340000,0.000522,4596,-21.067709,6700.020000,41684.500000
323,4767795,4776641,4777081,0.440000,0.000601,2533,-24.384236,6709.200000,41776.200000
324,4777081,4786459,4786814,0.360000,0.000526,4368,-21.341793,6719.020000,41873.800000
325,4786814,4797767,4798099,0.330000,0.000525,7015,-21.324850,6730.330000,41987.000000
326,4798099,4808445,4809021,0.570000,0.000513,7187,-20.894052,6741.010000,42093.200000
327,4809021,4818198,4818673,0.480000,0.000606,1950,-24.858529,6750.760000,42190.500000
328,4818673,4828251,4828793,0.550000,0.000524,5468,-21.476367,6760.810000,42291.200000
329,4828793,4838017,4838663,0.650000,0.000550,3864,-22.620734,6770.580000,42388.700000
330,4838663,4847690,4848378,0.690000,0.000536,4610,-22.058979,6780.250000,42485.400000
331,4848378,4857648,4858169,0.520000,0.000510,5797,-21.037356,6790.210000,42585.000000
332,4858169,4867644,4868049,0.400000,0.000566,3260,-23.458971,6800.210000,42684.700000
333,4868049,4877350,4877859,0.510000,0.000538,4314,-22.317433,6809.910000,42781.100000
334,4877859,4887179,4887493,0.320000,0.000560,3331,-23.313587,6819.740000,42879.400000
335,4887493,4898051,4898505,0.460000,0.000539,5754,-22.457491,6830.610000,42987.700000
336,4898505,4908106,4908506,0.400000,0.000526,5149,-21.948860,6840.670000,43088.000000
337,4908506,4917901,4918274,0.380000,0.000540,4366,-22.604597,6850.460000,43186.100000
338,4918274,4928307,4928664,0.360000,0.000518,5934,-21.703500,6860.870000,43289.600000
339,4928664,4937968,4938328,0.360000,0.000510,5595,-21.419801,6870.530000,43386.400000
340,4938328,4947336,4947733,0.400000,0.000506,5578,-21.321383,6879.900000,43479.800000
341,4947733,4957190,4957541,0.350000,0.000516,5705,-21.805402,6889.750000,43578.200000
342,4957541,4967622,4968165,0.550000,0.000546,4768,-23.130115,6900.180000,43682.700000
343,4968165,4977667,4978124,0.460000,0.000503,6291,-21.331934,6910.230000,43782.600000
344,4978124,4987103,4987509,0.400000,0.000521,4883,-22.140650,6919.670000,43876.500000
345,4987509,4997266,4997804,0.540000,0.000507,6343,-21.611622,6929.830000,43978.200000
346,4997804,5007898,5008508,0.610000,0.000516,6265,-22.051198,6940.460000,44084.600000
347,5008508,5018294,5018619,0.320000,0.000528,5190,-22.614826,6950.860000,44187.900000
348,5018619,5028423,5028917,0.490000,0.000535,4844,-23.005716,6960.990000,44288.800000
349,5028917,5038422,5038881,0.460000,0.000505,6260,-21.729511,6970.980000,44388.800000
350,5038881,5049021,5049360,0.340000,0.000511,6360,-22.036781,6981.580000,44494.700000
351,5049360,5058686,5059123,0.440000,0.000518,5524,-22.401139,6991.250000,44591.300000
352,5059123,5068338,5068794,0.460000,0.000526,5228,-22.792676,7000.900000,44687.300000
353,5068794,5078088,5078502,0.410000,0.000518,5120,-22.515864,7010.650000,44784.700000
354,5078502,5088453,5089034,0.580000,0.000529,5953,-23.036553,7021.020000,44888.200000
355,5089034,5098418,5098884,0.470000,0.000513,5732,-22.377263,7030.980000,44987.800000
356,5098884,5109206,5109585,0.380000,0.000512,6866,-22.401476,7041.770000,45095.500000
357,5109585,5118938,5119248,0.310000,0.000515,5260,-22.557489,7051.500000,45192.700000
358,5119248,5129170,5129599,0.430000,0.000530,5578,-23.289947,7061.730000,45294.400000
359,5129599,5139381,5139814,0.440000,0.000544,4743,-23.994179,7071.940000,45396.300000
360,5139814,5149063,5149516,0.450000,0.000503,6163,-22.163515,7081.630000,45493.100000
361,5149516,5159277,5159678,0.400000,0.000516,5946,-22.826168,7091.840000,45595.400000
362,5159678,5169117,5169605,0.490000,0.000523,5736,-23.177659,7101.680000,45693.700000
363,5169605,5179081,5179504,0.430000,0.000513,6079,-22.774566,7111.640000,45792.600000
364,5179504,5189645,5190151,0.500000,0.000516,6766,-22.998064,7122.210000,45898.500000
365,5190151,5199233,5199696,0.460000,0.000514,5744,-22.951357,7131.800000,45993.900000
366,5199696,5209102,5209498,0.400000,0.000521,5587,-23.300561,7141.660000,46092.400000
367,5209498,5219004,5219520,0.510000,0.000508,6484,-22.758219,7151.570000,46191.300000
368,5219520,5229209,5229524,0.320000,0.000520,5942,-23.375988,7161.770000,46293.100000
369,5229524,5238623,5239301,0.670000,0.000506,6546,-22.780474,7171.190000,46387.400000
370,5239301,5249092,5249500,0.410000,0.000540,4884,-24.408171,7181.650000,46491.500000
371,5249500,5259073,5259436,0.360000,0.000515,5713,-23.295819,7191.640000,46591.100000
372,5259436,5268981,5269468,0.490000,0.000524,5682,-23.771112,7201.540000,46690.000000
373,5269468,5279826,5280273,0.450000,0.000532,5988,-24.200930,7212.390000,46798.400000
374,5280273,5289301,5289705,0.410000,0.000522,5499,-23.776074,7221.860000,46892.200000
375,5289705,5298852,5299508,0.660000,0.000537,4654,-24.526206,7231.410000,46988.100000
376,5299508,5308905,5309441,0.530000,0.000541,4669,-24.759211,7241.470000,47088.600000
377,5309441,5318845,5319283,0.440000,0.000520,6006,-23.812659,7251.410000,47187.400000
378,5319283,5328667,5329151,0.480000,0.000508,6396,-23.328576,7261.230000,47285.800000
379,5329151,5338711,5339126,0.420000,0.000523,5897,-24.103484,7271.270000,47385.800000
380,5339126,5348305,5348741,0.430000,0.000511,6293,-23.557683,7280.870000,47481.400000
381,5348741,5357634,5358160,0.520000,0.000513,5898,-23.721504,7290.200000,47574.900000
382,5358160,5367327,5367794,0.470000,0.000513,6295,-23.760411,7299.890000,47671.300000
383,5367794,5377629,5378046,0.420000,0.000526,6170,-24.407259,7310.190000,47774.600000
384,5378046,5386445,5386912,0.460000,0.000517,5234,-24.031488,7319.010000,47862.400000
385,5386912,5396259,5396678,0.420000,0.000513,6260,-23.887974,7328.820000,47959.800000
386,5396678,5405921,5406296,0.380000,0.000521,5699,-24.333872,7338.480000,48056.700000
387,5406296,5415448,5415952,0.500000,0.000513,6082,-23.993047,7348.010000,48151.600000
388,5415952,5425320,5425746,0.430000,0.000544,5077,-25.532071,7357.880000,48250.100000
389,5425746,5434652,5434982,0.330000,0.000509,5960,-23.908273,7367.210000,48343.700000
390,5434982,5444944,5445425,0.480000,0.000531,6461,-25.009063,7377.510000,48446.100000
391,5445425,5455121,5455525,0.410000,0.000527,6031,-24.876690,7387.680000,48547.800000
392,5455525,5464637,5465143,0.510000,0.000510,6464,-24.128360,7397.200000,48642.900000
393,5465143,5474687,5475057,0.370000,0.000532,5591,-25.252279,7407.250000,48743.100000
394,5475057,5484638,5485023,0.390000,0.000536,5412,-25.476699,7417.200000,48842.500000
395,5485023,5493721,5494340,0.620000,0.000523,5447,-24.872790,7426.280000,48933.200000
396,5494340,5503989,5504385,0.400000,0.000540,5051,-25.771679,7436.550000,49035.400000
397,5504385,5512638,5512998,0.360000,0.000513,5657,-24.495361,7445.200000,49121.600000
398,5512998,5522686,5523082,0.390000,0.000539,5444,-25.805687,7455.250000,49222.100000
399,5523082,5532655,5533100,0.440000,0.000542,5064,-26.034077,7465.220000,49321.900000
400,5533100,5542102,5542507,0.410000,0.000529,5109,-25.439373,7474.660000,49415.800000
401,5542507,5552168,5552597,0.430000,0.000534,5939,-25.716172,7484.730000,49515.900000
402,5552597,5561626,5562196,0.570000,0.000513,6193,-24.754542,7494.190000,49611.000000
403,5562196,5571005,5571408,0.400000,0.000515,6259,-24.914588,7503.570000,49704.000000
404,5571408,5580744,5581385,0.640000,0.000544,5327,-26.377109,7513.310000,49801.700000
405,5581385,5590757,5591222,0.460000,0.000517,6381,-25.109171,7523.320000,49901.800000
406,5591222,5600839,5601312,0.470000,0.000530,6106,-25.793806,7533.400000,50002.400000
407,5601312,5609985,5610493,0.510000,0.000519,5845,-25.286623,7542.550000,50093.300000
408,5610493,5620458,5620949,0.490000,0.000531,6664,-25.966994,7553.020000,50197.700000
409,5620949,5630084,5630506,0.420000,0.000532,5518,-26.041040,7562.650000,50294.000000
410,5630506,5639632,5640076,0.450000,0.000521,5951,-25.543959,7572.190000,50389.800000
411,5640076,5648967,5649509,0.540000,0.000532,5343,-26.158296,7581.530000,50482.700000
412,5649509,5658387,5658790,0.400000,0.000523,5931,-25.732920,7590.950000,50576.200000
